,doc,sentence,atomic_fact,precision,recall,f1-score
1066,44,He is best known for his work on religion and Latino culture in the United States.,He is best known for his work.,0.878203272819519,0.5517646074295044,0.6777235865592957
1067,44,He is best known for his work on religion and Latino culture in the United States.,His work is on religion.,0.8024516701698303,0.5449753999710083,0.6491132974624634
1068,44,He is best known for his work on religion and Latino culture in the United States.,His work is on Latino culture.,0.8554216623306274,0.6366620659828186,0.7300052642822266
1069,44,He is best known for his work on religion and Latino culture in the United States.,The work is in the United States.<|eot_id|>.,0.4162936806678772,0.46537429094314575,0.4394678771495819
1070,44,"He is also an expert on the anthropology of religion, and his research focuses on the study of popular religion in Latin America, with particular emphasis on the Afro-Caribbean diaspora.",He is an expert on the anthropology of religion.,0.928256094455719,0.6324031949043274,0.7522873878479004
1071,44,"He is also an expert on the anthropology of religion, and his research focuses on the study of popular religion in Latin America, with particular emphasis on the Afro-Caribbean diaspora.",His research focuses on the study of popular religion.,0.8893375396728516,0.6320055723190308,0.7389079332351685
1072,44,"He is also an expert on the anthropology of religion, and his research focuses on the study of popular religion in Latin America, with particular emphasis on the Afro-Caribbean diaspora.",His research focuses on the study of popular religion in Latin America.,0.9227012395858765,0.7050519585609436,0.7993254661560059
1073,44,"He is also an expert on the anthropology of religion, and his research focuses on the study of popular religion in Latin America, with particular emphasis on the Afro-Caribbean diaspora.","His research focuses on the study of popular religion in Latin America, with particular emphasis.",0.9003547430038452,0.7506062984466553,0.8186891674995422
1074,44,"He is also an expert on the anthropology of religion, and his research focuses on the study of popular religion in Latin America, with particular emphasis on the Afro-Caribbean diaspora.","His research focuses on the study of popular religion in Latin America, with particular emphasis on the Afro-Caribbean diaspora.<|eot_id|>.",0.7429201602935791,0.844506025314331,0.7904626727104187
1075,44,"He has published numerous essays and books on the topic, including Afro-Caribbean Religions: An Introduction (2004) and The Vernacular and the Spirit: Religion and Race in the African Diaspora (2008).",He has published numerous essays and books on the topic.,0.9521099328994751,0.5060391426086426,0.6608445048332214
1076,44,"He has published numerous essays and books on the topic, including Afro-Caribbean Religions: An Introduction (2004) and The Vernacular and the Spirit: Religion and Race in the African Diaspora (2008).",He has published Afro-Caribbean Religions: An Introduction.,0.9022201299667358,0.5670804381370544,0.6964284777641296
1077,44,"He has published numerous essays and books on the topic, including Afro-Caribbean Religions: An Introduction (2004) and The Vernacular and the Spirit: Religion and Race in the African Diaspora (2008).",Afro-Caribbean Religions: An Introduction was published in 2004.,0.7948459386825562,0.5466678738594055,0.6478005647659302
1078,44,"He has published numerous essays and books on the topic, including Afro-Caribbean Religions: An Introduction (2004) and The Vernacular and the Spirit: Religion and Race in the African Diaspora (2008).",He has published The Vernacular and the Spirit: Religion and Race in the African Diaspora.,0.9353106617927551,0.6738060116767883,0.7833092212677002
1079,44,"He has published numerous essays and books on the topic, including Afro-Caribbean Religions: An Introduction (2004) and The Vernacular and the Spirit: Religion and Race in the African Diaspora (2008).",The Vernacular and the Spirit: Religion and Race in the African Diaspora was published in 2008.<|eot_id|>.,0.6621603965759277,0.6681609153747559,0.6651471257209778
1080,44,"He is a past president of the Society for the Anthropology of Religion and a former editor of the journal, Material Religion.",He is a past president of the Society for the Anthropology of Religion.,0.9768263101577759,0.8329249620437622,0.8991544842720032
1081,44,"He is a past president of the Society for the Anthropology of Religion and a former editor of the journal, Material Religion.",He is a former editor of the journal Material Religion.<|eot_id|>.,0.6058964729309082,0.7429865002632141,0.6674751043319702
1082,44,He is also a National Endowment for the Humanities fellow and a recipient of the American Academy of Religion's Martin E. Marty Award for the Public Understanding of Religion.,He is a National Endowment for the Humanities fellow.,0.9466770887374878,0.6084702014923096,0.7407976984977722
1083,44,He is also a National Endowment for the Humanities fellow and a recipient of the American Academy of Religion's Martin E. Marty Award for the Public Understanding of Religion.,He is a recipient of the American Academy of Religion's Martin E. Marty Award.,0.9468021392822266,0.7600409984588623,0.8432039618492126
1084,44,He is also a National Endowment for the Humanities fellow and a recipient of the American Academy of Religion's Martin E. Marty Award for the Public Understanding of Religion.,The American Academy of Religion's Martin E. Marty Award is for the Public Understanding of Religion.<|eot_id|>.,0.6789325475692749,0.7167609930038452,0.6973341107368469
1085,45,"Prince Rivers is an American rapper, singer, and songwriter from Houston, Texas.",Prince Rivers is an American.,0.8701149225234985,0.5282245874404907,0.6573740839958191
1086,45,"Prince Rivers is an American rapper, singer, and songwriter from Houston, Texas.",Prince Rivers is a rapper.,0.8786323070526123,0.5813033580780029,0.6996909976005554
1087,45,"Prince Rivers is an American rapper, singer, and songwriter from Houston, Texas.",Prince Rivers is a singer.,0.8124119639396667,0.5360716581344604,0.6459270715713501
1088,45,"Prince Rivers is an American rapper, singer, and songwriter from Houston, Texas.",Prince Rivers is a songwriter.,0.8148002028465271,0.5375023484230042,0.647720456123352
1089,45,"Prince Rivers is an American rapper, singer, and songwriter from Houston, Texas.",Prince Rivers is from Houston.,0.7248843312263489,0.4552971422672272,0.5593000054359436
1090,45,"Prince Rivers is an American rapper, singer, and songwriter from Houston, Texas.",Houston is in Texas.<|eot_id|>.,0.3370552659034729,0.35188356041908264,0.34430980682373047
1091,45,He is a member of the rap group The Sauce Factory.,He is a member of a group.,0.7154271602630615,0.5892263054847717,0.6462230086326599
1092,45,He is a member of the rap group The Sauce Factory.,The group's name is The Sauce Factory.<|eot_id|>.,0.4530676007270813,0.5912841558456421,0.5130296349525452
1093,45,"Prince Rivers has released two solo albums, The Prince in 2017 and Emotional Rollercoaster in 2018.",Prince Rivers has released two solo albums.,0.9176497459411621,0.5850624442100525,0.7145511507987976
1094,45,"Prince Rivers has released two solo albums, The Prince in 2017 and Emotional Rollercoaster in 2018.",The first solo album released by Prince Rivers is The Prince.,0.6883195042610168,0.5337678790092468,0.6012709736824036
1095,45,"Prince Rivers has released two solo albums, The Prince in 2017 and Emotional Rollercoaster in 2018.",The album The Prince was released in 2017.,0.7621657848358154,0.5891884565353394,0.6646063327789307
1096,45,"Prince Rivers has released two solo albums, The Prince in 2017 and Emotional Rollercoaster in 2018.",The second solo album released by Prince Rivers is Emotional Rollercoaster.,0.7527828812599182,0.6405382752418518,0.6921394467353821
1097,45,"Prince Rivers has released two solo albums, The Prince in 2017 and Emotional Rollercoaster in 2018.",The album Emotional Rollercoaster was released in 2018.<|eot_id|>.,0.54897141456604,0.6314452290534973,0.5873271822929382
1098,45,"He is best known for his singles “Get It Right”, “I Want It All”, and “Change the World.” Prince Rivers is also a philanthropist, who works to bring awareness to causes such as ending hunger, homelessness, and violence.",He is best known for his singles.,0.7981626987457275,0.3457178473472595,0.4824613332748413
1099,45,"He is best known for his singles “Get It Right”, “I Want It All”, and “Change the World.” Prince Rivers is also a philanthropist, who works to bring awareness to causes such as ending hunger, homelessness, and violence.","One of his best known singles is ""Get It Right"".",0.6598870754241943,0.437577486038208,0.5262160301208496
1100,45,"He is best known for his singles “Get It Right”, “I Want It All”, and “Change the World.” Prince Rivers is also a philanthropist, who works to bring awareness to causes such as ending hunger, homelessness, and violence.","One of his best known singles is ""I Want It All"".",0.6730124950408936,0.44765037298202515,0.5376715660095215
1101,45,"He is best known for his singles “Get It Right”, “I Want It All”, and “Change the World.” Prince Rivers is also a philanthropist, who works to bring awareness to causes such as ending hunger, homelessness, and violence.","One of his best known singles is ""Change the World"".",0.6457938551902771,0.4381955862045288,0.5221158266067505
1102,45,"He is best known for his singles “Get It Right”, “I Want It All”, and “Change the World.” Prince Rivers is also a philanthropist, who works to bring awareness to causes such as ending hunger, homelessness, and violence.",Prince Rivers is a philanthropist.,0.8406147956848145,0.3705613315105438,0.5143749117851257
1103,45,"He is best known for his singles “Get It Right”, “I Want It All”, and “Change the World.” Prince Rivers is also a philanthropist, who works to bring awareness to causes such as ending hunger, homelessness, and violence.",Prince Rivers works to bring awareness to causes.,0.8112351298332214,0.4304625689983368,0.562466025352478
